Time,Type,Count,Average,Median,Percentile90,Percentile99,Maximum 
22:52:37,103,51,218.41176470588235,212.0,262.6,330.0,330.0
22:52:37,109,2,265.0,265.0,268.0,268.0,268.0
22:52:37,111,2,271.5,271.5,289.0,289.0,289.0
22:52:38,129,1,302.0,302.0,302.0,302.0,302.0
22:52:38,101,51,247.15686274509804,244.0,281.6,303.0,303.0
22:52:38,103,57,223.49122807017545,212.0,277.8,430.0,430.0
22:52:38,109,2,273.0,273.0,280.0,280.0,280.0
22:52:38,111,1,297.0,297.0,297.0,297.0,297.0
22:52:39,101,46,244.2826086956522,242.5,263.70000000000005,332.0,332.0
22:52:39,103,41,211.6829268292683,212.0,232.20000000000005,288.0,288.0
22:52:39,109,1,239.0,239.0,239.0,239.0,239.0
22:52:39,111,1,253.0,253.0,253.0,253.0,253.0
22:52:40,129,1,373.0,373.0,373.0,373.0,373.0
22:52:40,101,40,253.575,252.0,298.7,327.0,327.0
22:52:40,103,35,224.85714285714286,211.0,254.4,529.0,529.0
22:52:41,101,38,242.05263157894737,242.0,271.7,286.0,286.0
22:52:41,103,38,206.21052631578948,208.5,218.0,292.0,292.0
22:52:42,129,2,264.5,264.5,284.0,284.0,284.0
22:52:41,101,53,249.50943396226415,244.0,289.8,356.0,356.0
22:52:42,103,59,226.23728813559322,215.0,282.0,365.0,365.0
22:52:42,109,43,272.5348837209302,254.0,353.6,375.0,375.0
22:52:42,111,45,275.1333333333333,255.0,369.79999999999995,574.0,574.0
22:52:43,101,60,247.98333333333332,243.0,270.6,378.0,378.0
22:52:43,103,54,213.74074074074073,210.0,230.0,489.0,489.0
22:52:43,109,6,255.16666666666666,246.0,299.0,299.0,299.0
22:52:43,111,4,244.25,233.0,284.0,284.0,284.0
22:52:44,101,78,247.03846153846155,243.0,280.20000000000005,347.0,347.0
22:52:44,103,93,224.56989247311827,211.0,281.6,481.0,481.0
22:52:44,109,3,242.66666666666666,243.0,247.0,247.0,247.0
22:52:44,111,2,242.0,242.0,261.0,261.0,261.0
22:52:45,129,1,242.0,242.0,242.0,242.0,242.0
22:52:45,101,58,243.5,243.0,262.3,341.0,341.0
22:52:45,103,52,221.46153846153845,211.0,262.3,526.0,526.0
22:52:45,109,1,269.0,269.0,269.0,269.0,269.0
22:52:45,111,2,212.0,212.0,228.0,228.0,228.0
22:52:46,101,51,244.64705882352942,240.0,267.0,375.0,375.0
22:52:46,103,52,213.82692307692307,210.5,251.3,327.0,327.0
22:52:46,109,17,287.6470588235294,287.0,355.79999999999995,379.0,379.0
22:52:46,111,16,228.6875,221.5,281.0,288.0,288.0
22:52:47,101,36,244.47222222222223,245.0,274.8,308.0,308.0
22:52:47,103,32,216.21875,208.0,223.9,515.0,515.0
22:52:47,109,3,249.66666666666666,250.0,252.0,252.0,252.0
22:52:47,111,3,249.0,222.0,308.0,308.0,308.0
22:52:48,101,59,245.0,244.0,261.0,323.0,323.0
22:52:48,103,57,215.47368421052633,210.0,254.60000000000005,324.0,324.0
22:52:48,109,2,254.5,254.5,269.0,269.0,269.0
22:52:48,111,3,226.0,214.0,251.0,251.0,251.0
22:52:49,129,1,260.0,260.0,260.0,260.0,260.0
22:52:49,101,53,255.28301886792454,243.0,295.0,621.0,621.0
22:52:49,103,45,217.22222222222223,214.0,247.2,488.0,488.0
22:52:49,109,21,253.71428571428572,246.0,284.0,348.0,348.0
22:52:49,111,22,253.63636363636363,252.5,300.8,335.0,335.0
22:52:50,129,2,289.5,289.5,328.0,328.0,328.0
22:52:50,101,51,239.1764705882353,243.0,259.6,276.0,276.0
22:52:49,103,48,211.83333333333334,211.0,234.3,312.0,312.0
22:52:50,109,2,253.5,253.5,262.0,262.0,262.0
22:52:50,111,3,213.33333333333334,214.0,216.0,216.0,216.0
22:52:51,101,46,251.0,244.0,294.8,368.0,368.0
22:52:51,103,42,210.76190476190476,209.0,256.20000000000005,329.0,329.0
22:52:51,109,4,287.0,288.5,325.0,325.0,325.0
22:52:51,111,4,222.75,218.5,254.0,254.0,254.0
22:52:52,101,49,241.0,239.0,270.0,348.0,348.0
22:52:52,103,50,216.38,209.0,247.9,440.0,440.0
22:52:53,129,1,255.0,255.0,255.0,255.0,255.0
22:52:53,101,47,246.48936170212767,245.0,290.80000000000007,330.0,330.0
22:52:53,103,50,216.76,209.0,251.1,517.0,517.0
22:52:53,109,1,299.0,299.0,299.0,299.0,299.0
22:52:53,111,1,540.0,540.0,540.0,540.0,540.0
22:52:54,101,57,245.28070175438597,245.0,272.4,369.0,369.0
22:52:54,103,51,223.05882352941177,210.0,264.40000000000003,507.0,507.0
22:52:54,109,2,247.0,247.0,258.0,258.0,258.0
22:52:54,111,1,241.0,241.0,241.0,241.0,241.0
22:52:55,101,56,243.60714285714286,243.0,276.6,328.0,328.0
22:52:55,103,54,214.94444444444446,209.5,256.5,307.0,307.0
22:52:55,111,1,213.0,213.0,213.0,213.0,213.0
22:52:56,101,43,233.95348837209303,235.0,262.2,308.0,308.0
22:52:56,103,50,212.56,209.0,227.9,415.0,415.0
22:52:56,109,2,255.5,255.5,273.0,273.0,273.0
22:52:56,111,2,218.0,218.0,232.0,232.0,232.0
22:52:57,129,1,326.0,326.0,326.0,326.0,326.0
22:52:56,101,51,242.0,243.0,279.00000000000006,322.0,322.0
22:52:57,103,47,217.36170212765958,210.0,248.20000000000002,445.0,445.0
22:52:58,101,53,244.33962264150944,245.0,270.6,296.0,296.0
22:52:58,103,52,219.42307692307693,213.5,262.4,329.0,329.0
22:52:58,109,3,256.0,254.0,274.0,274.0,274.0
22:52:58,111,3,247.33333333333334,252.0,260.0,260.0,260.0
22:52:59,101,56,240.03571428571428,240.5,261.0,308.0,308.0
22:52:59,103,61,220.0655737704918,210.0,265.20000000000005,413.0,413.0
22:52:59,109,1,249.0,249.0,249.0,249.0,249.0
22:52:59,111,1,199.0,199.0,199.0,199.0,199.0
22:53:00,101,50,236.34,233.5,264.4,302.0,302.0
22:53:00,103,54,213.3148148148148,209.5,246.5,294.0,294.0
22:53:00,109,1,240.0,240.0,240.0,240.0,240.0
22:53:01,129,1,256.0,256.0,256.0,256.0,256.0
22:53:01,101,77,244.4805194805195,244.0,274.2,357.0,357.0
22:53:01,103,73,222.6027397260274,212.0,259.40000000000003,468.0,468.0
22:53:01,109,19,281.5263157894737,272.0,327.0,382.0,382.0
22:53:01,111,19,230.52631578947367,205.0,258.0,508.0,508.0
22:53:02,101,65,238.26153846153846,239.0,266.2,312.0,312.0
22:53:02,103,63,213.9047619047619,211.0,234.8,327.0,327.0
22:53:02,109,1,245.0,245.0,245.0,245.0,245.0
22:53:02,111,2,222.5,222.5,233.0,233.0,233.0
22:53:03,129,1,241.0,241.0,241.0,241.0,241.0
22:53:03,101,49,244.08163265306123,245.0,271.0,314.0,314.0
22:53:03,103,41,218.90243902439025,214.0,281.8,299.0,299.0
22:53:03,109,4,256.5,258.0,279.0,279.0,279.0
22:53:03,111,3,211.33333333333334,212.0,225.0,225.0,225.0
22:53:04,101,54,243.92592592592592,245.5,266.5,358.0,358.0
22:53:04,103,58,214.27586206896552,211.5,259.3,345.0,345.0
22:53:04,109,5,267.8,256.0,344.0,344.0,344.0
22:53:04,111,5,232.6,227.0,289.0,289.0,289.0
22:53:05,101,53,240.39622641509433,245.0,261.6,287.0,287.0
22:53:05,103,50,211.04,209.5,235.9,269.0,269.0
22:53:05,109,1,236.0,236.0,236.0,236.0,236.0
22:53:05,111,1,224.0,224.0,224.0,224.0,224.0
22:53:06,101,63,244.26984126984127,244.0,275.6,332.0,332.0
22:53:06,103,68,215.69117647058823,211.5,254.0,330.0,330.0
